Index,Date,TA.Charge.BPD,TA.OH.PSIG,TA.Tray4.F,TA.OH.F,TA.RECV.PCT,TA.RECV.PSIG,TA.RECYCLE.TO.CONTACT.BPD,TA.RECYCLE.TO.CONTACT.F,TA.TRAY39.F,TA.TRAY45.F,TA.DP.PSIG,TA.BTM.PSIG,TA.BTM.LEVEL.PCT,TA.BTM.REBOIL.OUT.F,TA.TOP.REBOIL.OUT.F
153,4/23/22 6:00,10497.58691,99.8915329,135.4420929,133.6595917,8.408240318,99.82836151,6491.219727,90.31375885,164.0319977,181.7902069,0.241185322,99.62900543,86.71935272,306.0545044,196.8438568
154,4/22/22 13:00,11878.06738,99.20121765,135.310379,133.4197998,5.261627197,99.61000824,6488.880371,96.74855042,164.3973694,181.7226257,0.359905452,98.84130859,84.90270996,307.0722961,196.0423584
155,4/22/22 6:00,9520.816406,100.4510498,135.8886719,134.1580658,3.445194483,100.7919998,6500.501953,94.78386688,164.7541199,180.8989563,0.179713994,100.2277603,88.58194733,304.2324219,194.3440552
156,4/21/22 13:00,8809.545898,99.24316406,134.855072,133.353714,9.219447136,99.85100555,6584.143555,97.36269379,164.5588531,182.4885406,0.378817856,98.82341766,87.37272644,307.8776245,195.7171173
157,4/21/22 6:00,10076.11035,99.96871948,135.3485107,133.5144043,4.275092602,100.0061035,6589.263184,96.53167725,162.8753662,183.6578369,0.15335083,99.81765747,88.03406525,307.824707,199.1851807
158,4/20/22 13:00,10373.68945,99.41622162,134.3182831,132.80513,1.343242288,100.3144836,6591.061523,96.33152771,160.6705933,182.4658508,0.250934303,99.1855545,87.87381744,305.4201965,201.7115173
159,4/20/22 6:00,10974.83301,99.63192749,135.1013336,133.3335114,12.22270966,99.73403168,6607.992676,95.88264465,162.1812744,182.1123962,0.208611608,99.42330933,86.06813049,304.9521179,201.3426819
160,4/19/22 13:00,9193.859375,99.3536911,134.6615295,132.8308105,2.807987452,99.83444214,6574.501465,99.57379913,161.0944366,182.6911774,0.294697315,99.05899048,87.26725769,306.8659363,198.4346466
161,4/19/22 6:00,10167.29004,101.0189667,136.0542755,134.1071167,3.753093719,101.1281281,6616.140625,96.48516846,161.5097961,181.5750732,0.176867738,100.8559647,89.43067932,303.8961487,198.1573334
162,4/18/22 13:00,10323.10156,99.92941284,135.5040894,133.5653381,2.489391804,100.1635742,6619.585938,98.80344391,162.2185059,181.0934753,0.214729935,99.71468353,86.82592773,303.4509888,198.798996
163,4/18/22 6:00,10872.22461,99.10101318,134.9555511,132.9620361,6.534722328,99.1540451,6688.406738,98.67298889,163.453537,182.9471588,0.311610162,98.78722382,86.14918518,306.8191833,198.4522858
164,4/17/22 13:00,10377.19727,99.10497284,135.0139008,133.1312256,0.901757121,100.0474777,6602.881348,101.970459,165.8820801,182.0092163,0.289232016,98.83959961,86.86043549,308.2633362,195.495636
165,4/17/22 6:00,11144.58398,99.66957855,135.5735779,133.5266113,8.609193802,99.52361298,6594.845703,97.7813797,165.382431,181.9620209,0.196286798,99.45630646,86.93716431,306.6217957,196.7839966
166,4/16/22 13:00,9532.65918,99.80846405,135.9846497,133.97435,1.26230526,100.4218597,6541.127441,96.92897034,167.224762,181.6506042,0.129929781,99.66704559,89.18367767,305.575531,193.6227875
167,4/16/22 6:00,11155.94238,100.6491699,137.045517,134.8855591,2.41635251,100.7489243,6559.556152,108.1726074,168.6549225,181.6310425,0.210713312,100.4575272,89.69888306,307.6384277,192.2305756
168,4/15/22 13:00,9578.55957,99.2435379,135.698822,133.6108398,1.105728865,100.2024078,6479.03125,105.7409744,166.3299103,181.78479,0.244526923,98.99481964,88.75778198,306.1515808,193.1933594
169,4/15/22 6:00,11061.87402,99.99082947,135.9624176,133.9958344,3.490375757,100.0841064,6494.887207,97.5454483,166.9881897,182.2496033,0.177075595,99.81459045,87.33909607,308.1819763,195.7234344
170,4/14/22 13:00,10491.87793,98.9358902,134.6665497,132.9051208,4.661731243,99.32157898,6500.198242,100.7607956,164.6317596,182.6216583,0.354418606,98.57595062,85.56031799,311.0787354,198.0213318
171,4/14/22 6:00,10273.04102,99.0575943,134.571228,132.9446411,6.357877254,99.079422,6494.312988,92.63652039,163.6478882,182.6807861,0.223725885,98.80940247,86.52531433,310.2808533,199.3445129
172,4/13/22 13:00,9824.018555,98.61243439,134.3199463,132.639679,5.32150507,99.38405609,6487.509766,95.41467285,164.0211639,182.8367157,0.254588544,98.3904953,87.98761749,308.0878296,196.0708923
173,4/13/22 6:00,10395.69629,100.3180923,135.4641266,133.6048889,1.49820745,100.5114594,6488.635254,94.17905426,163.4736938,179.8246918,0.240736008,100.035202,85.23870087,306.9786987,196.9820251
174,4/12/22 13:00,9795.956055,97.18426514,133.4511719,131.8490448,2.962538481,97.98026276,6402.660156,101.3468704,163.3399048,180.5356445,0.323023111,96.89110565,88.38698578,306.5717163,193.3460083
175,4/12/22 6:00,9079.958984,99.59452057,135.8582001,134.1217041,13.81315136,99.64521027,6413.878906,103.5227661,169.5878601,182.5077209,0.192768842,99.41419983,87.92195892,308.8493042,193.8536377
176,4/11/22 13:00,9546.319336,98.80239868,135.1927643,133.3587646,2.264254093,99.73942566,6485.18457,93.30472565,164.0655518,177.5091553,0.482990623,98.30909729,87.38824463,308.7144775,187.6570435
177,4/11/22 6:00,10424.20313,99.77929688,135.942627,134.0366211,11.63003254,100.0725098,6492.85791,89.78216553,164.2139893,176.6744385,0.358978301,99.40292358,86.16937256,306.8378906,187.0115967
178,4/10/22 13:00,11647.5918,99.28250885,135.6451416,133.6683807,5.174751759,100.1773453,6501.193848,95.1530304,164.8950195,177.7057648,0.421142578,98.84319305,86.56195068,308.5476379,189.4445496
179,4/10/22 6:00,10985.73145,99.88233185,135.9811707,134.0288544,9.670829773,99.85088348,6502.224609,90.83862305,164.2312317,176.9637756,0.296522111,99.57991028,86.92366791,307.2071533,187.9298859
180,4/9/22 13:00,9761.644531,99.64617157,135.8518677,134.03508,10.97466087,100.4638672,6530.636719,91.20703125,164.7429504,176.9816284,0.375487089,99.27068329,88.76279449,301.4042053,187.7189941
181,4/9/22 6:00,10989.99707,99.87041473,136.4134216,134.3466644,8.190322876,99.93847656,6490.223145,92.45944977,165.71875,178.4199524,0.288017184,99.55805206,86.5938797,308.4194336,189.2843475
182,4/8/22 13:00,10745.85645,98.03353882,134.7360992,132.6924591,2.38133502,98.77603149,6399.461426,91.9921875,164.7313538,179.5176086,0.513130188,97.53677368,80.70056915,314.9398499,192.6159821
183,4/8/22 6:00,10842.99023,99.46233368,135.8633728,133.784256,7.505981445,99.59370422,6398.088867,85.36769867,163.2699738,177.4125671,0.313849211,99.1370163,84.60307312,310.9754333,189.5047607
184,4/7/22 13:00,10758.71973,99.21897125,135.7849121,133.7207336,2.485401869,99.80813599,6383.574219,90.81251526,164.8760376,179.5418701,0.415537119,98.79354095,86.15229797,306.6367493,191.7044678
185,4/7/22 6:00,11327.04004,99.83864594,136.0290527,134.1522217,7.170240402,99.93849945,6376.104492,86.18470001,162.2155304,179.4891357,0.242047444,99.58343506,87.41788483,304.757843,193.6838226
186,4/6/22 13:00,9706.280273,99.6427002,134.4378357,133.0045319,2.772732258,100.3367462,6484.806641,94.58313751,159.2321167,174.6429443,0.169710323,99.47275543,86.43722534,305.3240662,191.3094482
187,4/6/22 6:00,10285.94141,100.0467224,134.6205902,133.0921936,2.814543486,100.0311966,6509.777344,90.7898407,160.055542,174.7829742,0.159405947,99.89727783,87.27841187,304.4601746,191.5065308
188,4/5/22 13:00,10663.59473,98.43956757,133.7637787,132.1546478,8.994089127,99.11312103,6528.241211,103.6127167,167.6481476,187.1780548,0.361727387,98.07279205,81.49981689,316.9549561,206.7829895
189,4/5/22 6:00,11325.4082,100.2720947,135.8642578,134.1684113,2.656532288,100.4807358,6588.920898,102.3099289,164.5071259,180.4727325,0.145158499,100.1217346,84.95037842,304.6544189,196.3078461
190,4/4/22 13:00,12124.24805,99.28343964,134.7082062,133.0553436,11.14881706,99.31828308,6588.668945,98.81113434,164.6520691,179.3498993,0.274795115,98.99654388,82.45430756,306.0379639,195.5447235
191,4/4/22 6:00,11312.01758,99.74937439,135.0919037,133.4025116,4.741678715,99.66672516,6615.621094,94.72198486,163.8038483,179.4156189,0.098320633,99.67906189,83.7494278,307.2218933,195.488678
193,4/3/22 6:00,9468.674805,100.0015411,135.4643402,133.6661072,4.360722065,100.2508163,6510.491211,94.15530396,163.6306152,178.5762024,0.174903765,99.84528351,87.09418488,303.5393372,191.7797546
194,4/2/22 13:00,11079.93262,99.50764465,134.8635559,133.0570679,2.480542183,99.94907379,6494.529297,98.68733215,164.9647675,180.6398163,0.116237149,99.40097046,87.25067902,307.4758301,194.3235474
195,4/2/22 6:00,11106.27051,100.0916214,135.2953339,133.4888763,5.851579189,100.1954727,6509.861816,92.6583786,163.9373779,178.7789764,0.110404402,99.97314453,85.29698181,307.7984924,194.2055817
196,4/1/22 13:00,10273.72559,99.33602142,134.3614502,132.6498108,7.678582191,99.4839325,6513.433594,98.42324829,163.7624512,179.8556824,0.23312439,99.09069824,87.51828003,306.4130249,192.5041656
197,4/1/22 6:00,10875.07617,100.5737228,135.5827942,133.5071106,6.295518875,100.6132736,6490.467773,92.23912811,163.5850525,178.616333,0.126148701,100.4423676,86.89413452,303.5585632,192.834259
198,3/31/22 13:00,10081.11035,100.0827866,134.9306335,133.2741394,4.271257877,100.4690094,6490.854492,91.20178986,163.8887634,178.8984985,0.138245195,99.94155121,86.06738281,307.8779907,193.0664063
199,3/31/22 6:00,11404.74902,99.91236115,134.5558929,132.8579407,4.6769557,99.72814178,6501.507813,89.36768341,161.7478943,177.6574707,0.031474024,99.88770294,84.86467743,307.4411926,193.632309
200,3/30/22 13:00,10764.72363,99.77663422,135.6351013,133.6445923,10.84778786,99.64037323,6489.638672,88.95180511,168.7778168,178.1043854,0.097586304,99.68992615,85.52856445,307.2367859,188.4909973
201,3/30/22 6:00,10296.92383,100.3474655,136.2984161,134.00354,11.49806976,100.1204987,6510.319824,90.66009521,169.3734894,178.9308167,0.035919774,100.2960434,87.77800751,309.334137,188.8512268
202,3/29/22 13:00,10352.375,99.74982452,136.49823,134.1665955,2.002470016,100.4132309,6503.019531,103.148613,169.7750702,180.3282013,0.144846067,99.56793976,90.37880707,304.011322,190.617157
203,3/29/22 6:00,10583.94531,99.66659546,136.1207428,134.1572571,5.500308514,99.90766144,6501.327637,101.8382263,170.5108643,182.309845,0.130076364,99.52857208,90.9692688,309.011322,193.2728271
204,3/28/22 13:00,10103.95605,97.43805695,134.111557,132.2733307,2.178046703,97.94348907,6430.674805,96.91316223,169.5658569,182.6785278,0.305610776,97.12547302,89.19046021,314.4078369,193.3583679
205,3/28/22 6:00,10826.98633,98.16576385,134.824646,132.6425781,7.22598505,98.14657593,6495.03125,93.07556915,167.246521,179.1489716,0.211307168,97.95500183,85.01024628,305.102356,191.096344
206,3/27/22 13:00,10371.31641,97.12142944,134.1724548,132.0954285,2.924272776,97.76441193,6494.712891,100.1637573,169.6443634,183.09021,0.366046667,96.75313568,83.82789612,309.4743347,195.4120941
207,3/27/22 6:00,11144.82324,98.26639557,134.5733643,132.5393982,9.835057259,98.25296021,6524.753906,92.73071289,167.0349274,178.9925079,0.147438094,98.15666199,86.37677765,308.5822449,191.7745361
208,3/26/22 13:00,11024.44629,97.19697571,134.222641,132.0738678,7.67723608,97.92157745,6516.889648,93.61370087,169.0971985,182.4289551,0.342131913,96.82316589,84.52312469,306.1275024,194.6664886
209,3/26/22 6:00,11102.00977,98.55802917,135.5634613,133.2458344,8.977353096,98.33260345,6609.928223,89.34021759,170.621582,181.6661224,0.202732682,98.3526001,84.43076324,308.235321,194.636322
210,3/25/22 13:00,11813.47168,97.46940613,134.9191437,132.4654846,0.849655271,98.15859985,6583.325684,101.1504593,170.9238281,182.7779541,0.188652933,97.29429626,86.32624054,307.5535583,196.1920319
211,3/25/22 6:00,10641.64844,98.52070618,135.0311279,133.0211945,8.700037003,98.45917511,6593.049316,87.04016876,169.0166473,179.8543701,0.04046239,98.47337341,87.65584564,306.9102783,190.9479218
212,3/24/22 13:00,10617.01855,97.05952454,133.3898163,131.563797,2.055049896,97.72896576,6603.452637,94.02397156,167.4518738,181.4076691,0.267888069,96.80699158,84.20306396,311.0563049,193.7017975
213,3/24/22 6:00,10890.96191,98.68716431,133.8277588,132.1307831,10.5057373,98.55657196,6547.517578,88.73537445,162.4941254,175.6381836,0.035038937,98.6521225,85.8116684,308.573761,188.0077667
214,3/23/22 13:00,11247.11133,97.4157486,133.3048248,131.4408417,6.241392136,97.7427063,6546.724609,92.08984375,164.0037079,177.5820465,0.14274314,97.2664032,83.48890686,311.4768066,190.7490082
215,3/23/22 6:00,11061.68555,98.28388214,133.7659454,131.9662933,7.506633759,98.09423065,6546.82666,89.55425262,163.728653,176.5447388,0.062890053,98.17299652,85.57192993,309.2325439,189.3210297
216,3/22/22 13:00,10430.09082,96.59598541,133.0069275,130.9400024,9.69585228,96.84196472,6532.13916,92.26241302,164.150116,176.7827606,0.199125335,96.38637543,85.1262207,309.1128845,188.2333527
217,3/22/22 6:00,11083.47363,97.99468231,133.5349274,131.7453003,13.58813286,97.95780945,6586.198242,87.3046875,162.4865723,174.7650146,0.136709064,97.85902405,84.63063812,306.9213562,187.1611938
218,3/21/22 13:00,10268.60254,97.4364624,133.6034851,131.6520233,12.21055317,97.67042542,6543.685547,94.21935272,165.1425018,178.8703613,0.294096351,97.14373016,83.0953064,308.3320923,191.6441498
219,3/21/22 6:00,11049.21484,97.82554626,134.7045898,132.1999359,10.82657051,97.95042419,6568.89502,100.3748322,167.5018311,181.8261566,0.207089901,97.61792755,85.54802704,305.3751526,194.7173004
220,3/20/22 13:00,10308.16699,96.3261261,133.2685699,131.2705688,5.548893452,96.99302673,6552.104492,95.02089691,168.15802,181.0848999,0.212931558,96.04371643,84.41444397,309.4783936,193.2836914
221,3/20/22 6:00,11171.88867,95.87841034,132.7178955,130.5380859,12.30446339,95.95016479,6504.34668,89.01594543,164.5751953,177.9723053,0.20250386,95.67590332,82.44402313,312.8317871,191.5333252
222,3/19/22 13:00,10320.50977,96.77378845,132.9846649,131.0818176,8.815181732,97.17575073,6552.344238,91.60778809,162.9141388,177.8290558,0.304412842,96.62754822,82.99845886,307.3148804,190.3304749
223,3/19/22 6:00,11373.81055,98.54857635,134.1494141,132.3312531,5.223596573,98.65460205,6556.668457,89.96488953,164.7606812,178.3630524,0.169008344,98.4056015,84.65653229,309.1220398,190.2283325
224,3/18/22 13:00,10011.18164,97.64247894,134.3401642,132.2638702,6.394137383,98.13274384,6539.303223,90.68056488,168.4209442,179.2960052,0.267233729,97.52923584,85.5319519,308.9709778,190.6519623
225,3/18/22 6:00,10315.7959,97.69363403,134.487915,132.7392578,9.782636642,97.50366211,6565.148926,88.96331787,169.1894531,179.5562744,0.213424638,97.5151062,83.81958008,309.0576172,191.1590576
226,3/17/22 13:00,11270.90527,99.51782227,136.630249,134.2468262,11.77933979,99.84893799,6578.453125,95.68634033,172.0489502,181.9213867,0.191395625,99.38050079,86.79505157,312.4816895,194.2749023
227,3/17/22 6:00,10975.9502,99.68635559,136.7155762,134.639679,20.64143372,99.8921814,6599.061523,87.86316681,172.8088531,184.0093689,0.172518373,99.49912262,86.97199249,312.9819336,197.3905182
228,3/16/22 13:00,10773.50195,99.72955322,136.2047577,134.2161865,7.721826553,100.0911713,6628.305664,90.68145752,172.4017792,185.5221863,0.24896872,99.52375793,86.57338715,316.7808228,198.3408966
229,3/16/22 6:00,10874.28223,99.66659546,136.2731934,134.2681885,8.045304298,99.69024658,6590.569824,85.4598999,171.1303711,183.0505524,0.179387987,99.48806763,88.53759766,313.7634277,195.9655914
230,3/15/22 13:00,9810.389648,99.07266998,136.2377167,134.1011505,6.676688194,99.85572815,6489.411133,87.03298187,171.8952332,182.6430969,0.261901289,98.80130768,87.50146484,314.4361877,195.3807983
231,3/15/22 6:00,10333.14844,99.79463959,136.9163208,134.9975586,15.56422901,99.91425323,6511.367676,89.42028046,172.3419189,183.4450226,0.205386609,99.5863266,87.92851257,317.1553955,196.301178
232,3/14/22 13:00,9652.303711,99.13754272,135.8759613,134.1270599,2.85311842,100.0642929,6536.931152,90.25061035,172.322403,190.5321045,0.247192383,98.91053772,87.69353485,321.3616943,205.9142151
233,3/14/22 6:00,10845.23047,99.98016357,136.5631104,134.7229004,11.01830387,100.0665436,6567.643066,89.62097931,172.2320557,189.7094727,0.116722107,99.87258911,88.22021484,321.8933105,208.3129883
234,3/13/22 13:00,9849.026367,99.01066589,135.5349731,133.7834167,9.206372261,99.45087433,6489.66748,88.4535675,168.4908752,185.5574646,0.252215207,98.73040009,87.84222412,321.5731201,203.5199585
235,3/13/22 6:00,10594.13086,99.84054565,134.9121094,133.3618164,12.55818939,99.8890686,6503.853027,83.12530518,168.9788818,189.0350342,0.119010925,99.71009064,87.51373291,322.6074219,207.8552399
236,3/12/22 13:00,9940.266602,99.19263458,134.6437988,133.4048462,12.42025185,99.51393127,6506.287598,90.57582092,168.7626038,193.9832153,0.31184122,98.94494629,86.98153687,322.0858154,213.4245758
237,3/12/22 6:00,10846.14258,100.3329391,134.8105011,133.4594574,11.69290829,100.0480347,6495.84082,82.38622284,164.9910126,186.9334717,0.242327482,100.0967407,89.03970337,320.1967163,205.5924988
238,3/11/22 13:00,11341.91699,99.9174118,134.9122162,133.0238037,23.29504585,100.1655273,6528.270996,79.35413361,168.9940186,188.4896088,0.072253928,99.96424103,88.86994171,320.8655701,207.4876099
239,3/11/22 6:00,11534.63574,100.2938385,135.4244232,133.6727142,23.43174362,100.3529816,6517.105957,77.94889069,169.3490448,188.6325989,0.056435809,100.2669754,88.3871994,319.3362732,207.6094513
240,3/10/22 13:00,9621.124023,98.50159454,134.0332031,132.5622559,8.64012146,98.85406494,6498.508301,86.9644165,169.9035797,198.550415,0.288668424,98.21090698,87.72888947,321.2097168,216.6381836
241,3/10/22 6:00,10671.77148,99.81526184,134.4177246,132.8430176,11.0919323,99.7572403,6490.26123,81.16714478,165.2653656,190.0573883,0.156407669,99.64523315,87.40297699,319.8175354,209.2206726
242,3/9/22 13:00,8247.055664,97.27107239,131.9999695,131.0253601,13.49089241,97.8867569,6021.035156,80.45691681,158.0091095,217.7976685,0.651130676,96.61994171,87.67873383,321.2410889,244.9340057
243,3/9/22 6:00,9557.311523,99.82681274,133.1298828,132.1533203,20.9242382,99.98626709,6514.306641,80.809021,153.3172607,172.2747803,0.195415586,99.67346954,87.7243042,315.0634766,191.6778564
244,3/8/22 6:00,9919.174805,99.49951172,133.3709717,132.3394775,23.02801704,99.51019287,6486.866211,78.85742188,158.0169678,180.5328369,0.123596191,99.37591553,86.59820557,317.590332,200.0610352
245,3/7/22 13:00,9882.429688,99.87104797,135.8999939,133.9032898,19.51645279,100.0653839,6498.05127,83.67861176,170.5127411,186.0241241,0.017749941,99.85007477,88.23858643,314.4892273,203.7164459
246,3/7/22 6:00,10829.14746,100.5088806,137.0025635,135.1013184,17.1522789,100.4425125,6451.11084,80.42907715,171.2860107,183.5662842,0.119018555,100.6141663,88.46741486,315.2404785,200.2990875
247,3/6/22 13:00,9786.287109,100.1777115,136.9885254,134.8501587,7.807006836,99.98844147,6254.465332,86.01026917,172.3833008,189.8182678,0.137662679,100.0389404,86.6415329,324.4465027,208.9643097
248,3/6/22 6:00,11010.91992,99.70877838,135.8912354,133.6733551,3.201821804,100.109169,6537.061035,97.71099854,172.9758453,196.8588104,0.167231157,99.54154968,86.39154053,326.4815674,217.7626495
251,3/4/22 13:00,10824.21875,99.30965424,134.0023956,132.5042725,5.751029968,99.96033478,6507.29834,103.1717224,169.5046997,196.7376709,0.386592597,99.17449951,84.87548828,328.1031189,220.3186188
252,3/4/22 6:00,10800.43652,99.58734894,134.3713074,132.772934,3.721867323,100.0505066,6479.883789,96.69010162,167.9170227,190.7282562,0.231504127,99.38156891,87.49501038,324.8173828,211.9583893
253,3/3/22 13:00,9490.646484,98.95706177,133.5174561,132.0404053,4.502645969,99.72076416,6503.49707,95.49560547,166.519165,197.0398102,0.325012207,98.61373901,85.07232666,324.0844727,219.3237305
254,3/3/22 6:00,10143.20703,98.8792572,132.9210968,131.3626709,13.90137482,99.0217514,6482.55127,86.54415131,159.6974945,180.5755157,0.193930611,98.74303436,84.53401184,323.0126038,202.3053131
255,3/2/22 13:00,10389.64258,99.36904144,132.7310181,131.657135,1.757347822,99.84461212,6515.268066,93.72177887,158.0261841,178.1025696,0.281524658,99.13022614,86.4772644,322.0411987,197.949585
256,3/2/22 6:00,9997.957031,99.87934113,133.0740814,131.9133148,3.859400749,100.1930695,6499.17334,88.46435547,156.5783386,174.7662659,0.198523208,99.68081665,84.7878952,321.975708,193.9148102
257,3/1/22 13:00,9870.014648,99.45117188,132.5653687,131.4869843,3.81822753,100.0294418,6510.171875,92.13514709,156.1574554,173.3938293,0.229975671,99.22728729,85.16020203,320.7932739,192.1772003
